Drug Name,Generic Name,Drug Strength,Dosage Type,Clinic Name,Clinic District,Current Stock,Predicted Demand,Suggested Restock,Status,Contributing Diseases,Period
Metformin,Metformin hydrochloride,250mg,Injection,Monroe-Ware Clinic,Anna Nagar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Montes and Sons Clinic,Krishnagiri,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,Montes and Sons Clinic,Krishnagiri,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,"Montes, Freeman and Stevens Clinic",Kunnam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,Montgomery-Hammond Clinic,Ulundurpet,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Capsule,Montoya Ltd Clinic,Aruppukkottai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Montoya PLC Clinic,Tenkasi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Injection,Montoya-Gonzalez Clinic,Mandapam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Moody and Sons Clinic,Vellore,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,Moon Ltd Clinic,Hosur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,Moon PLC Clinic,Chennai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Tablet,Moon-Nunez Clinic,Mettupalayam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,Mooney and Sons Clinic,Gudiyatham,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Tablet,Moore PLC Clinic,Krishnarayapuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Moore and Sons Clinic,Gandhipuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Moore and Sons Clinic,Namakkal,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Tablet,"Moore, Dawson and Caldwell Clinic",Chengalpet,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Tablet,"Moore, Hardy and Montoya Clinic",Peelamedu,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,"Moore, Hughes and Grant Clinic",Ambur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,"Moore, Hughes and Grant Clinic",Ambur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,"Moore, Johnson and Wright Clinic",Sankarankovil,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Capsule,"Moore, Mullins and Morrison Clinic",Tirunelveli,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Tablet,"Moore, Stone and Boyd Clinic",Aravakurichi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Moore-Bradley Clinic,Karur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Syrup,Moore-Garner Clinic,Mettupalayam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Capsule,Moore-Sullivan Clinic,Ranipet,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Moore-Todd Clinic,Lalgudi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,Moore-White Clinic,Singanallur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,Moore-Williams Clinic,Tiruppur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,Moore-Williams Clinic,Aranthangi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Capsule,Moore-Wilson Clinic,Pudukkottai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,Mora-Charles Clinic,Usilampatti,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,Morales Group Clinic,Perambur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,Morales LLC Clinic,Anna Nagar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Syrup,Morales LLC Clinic,Vellore,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Syrup,Morales Ltd Clinic,Perambalur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,Morales Ltd Clinic,KK Nagar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Morales and Sons Clinic,Kayalpattinam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Tablet,"Morales, Gray and Joseph Clinic",Gandhipuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Syrup,"Morales, Jones and Warren Clinic",Palladam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Capsule,"Morales, Rosario and Nash Clinic",Avinashi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Injection,Moran-Jordan Clinic,Andipatti,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Tablet,Moreno Group Clinic,Bodinayakanur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,Moreno and Sons Clinic,Dharapuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Tablet,"Moreno, Murray and Smith Clinic",Arcot,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Morgan LLC Clinic,Coimbatore,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Syrup,Morgan LLC Clinic,Kulithalai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,Morgan Ltd Clinic,Tambaram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Capsule,Morgan Ltd Clinic,Perundurai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Syrup,"Morgan, Lopez and Banks Clinic",Pollachi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Tablet,Morgan-Bell Clinic,Adyar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Morgan-Foster Clinic,Gandarvakottai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Morgan-Miller Clinic,Bhuvanagiri,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,Morris PLC Clinic,Thillai Nagar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,"Morris, Cross and Johnson Clinic",Uthukuli,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Capsule,"Morris, Davis and Berry Clinic",Kinathukadavu,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,"Morris, Griffin and Blanchard Clinic",Ramanathapuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Morris-Brooks Clinic,Tiruppur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,Morris-Perkins Clinic,Arni,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Syrup,Morton LLC Clinic,Dharapuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Syrup,"Morton, George and Wright Clinic",T.Nagar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,"Moses, Atkinson and Dickerson Clinic",Kilvelur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Syrup,"Mosley, Collins and Hall Clinic",Kulithalai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Moss LLC Clinic,Coimbatore,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Tablet,"Moss, Hamilton and Torres Clinic",Madurai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Capsule,Moss-Decker Clinic,Krishnagiri,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Syrup,Moss-Morales Clinic,Orathanadu,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Moyer LLC Clinic,Tiruchendur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Tablet,"Moyer, Carter and Conner Clinic",Vadipatti,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Tablet,Mueller LLC Clinic,Tambaram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,Mueller and Sons Clinic,Perundurai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Mullins Group Clinic,Kallakurichi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Capsule,Mullins PLC Clinic,Ulundurpet,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Mullins PLC Clinic,Ulundurpet,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Capsule,"Mullins, Baker and Peterson Clinic",Gobichettipalayam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Syrup,Mullins-Krueger Clinic,Neyveli,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Tablet,Munoz Ltd Clinic,Tiruchendur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Capsule,Munoz-White Clinic,Bhavani,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,Murphy Group Clinic,Kodavasal,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Syrup,Murphy LLC Clinic,KK Nagar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Capsule,Murphy LLC Clinic,KK Nagar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Murphy and Sons Clinic,Chidambaram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,"Murphy, Cuevas and Lawson Clinic",Adyar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,"Murphy, Gutierrez and Osborne Clinic",Theni,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Syrup,Murphy-Dawson Clinic,Thirukalukundram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Syrup,Murphy-Reyes Clinic,Palayamkottai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Syrup,Murphy-Wilson Clinic,Kallakurichi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Tablet,Murphy-Wilson Clinic,Kallakurichi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Capsule,"Murray, Adams and Guerra Clinic",Kollidam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,"Murray, Garcia and Clay Clinic",Kotagiri,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Tablet,Murray-Bailey Clinic,Krishnarayapuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Murray-Beard Clinic,Musiri,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Capsule,Murray-Grant Clinic,Sembanarkoil,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Syrup,Murray-Vargas Clinic,Pandalur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,Myers Inc Clinic,T.Nagar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Tablet,"Myers, Anderson and Miles Clinic",Vandavasi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,"Myers, Davis and Donovan Clinic",Ariyalur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,"Myers, Moore and Griffin Clinic",Tirukoilur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Syrup,"Myers, Ware and Stevenson Clinic",Kodavasal,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Capsule,"Nash, Barron and Williams Clinic",Villupuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,Navarro PLC Clinic,Porur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Syrup,Nelson Inc Clinic,Periyakulam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Syrup,Nelson Inc Clinic,Arapalayam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,Nelson Inc Clinic,Nungambakkam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Capsule,Nelson LLC Clinic,Suramangalam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Capsule,Nelson PLC Clinic,Trichy,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,"Nelson, Martin and Owens Clinic",Tiruchendur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Injection,"Nelson, Pena and Wright Clinic",Anna Nagar,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,"Nelson, Wilson and Arias Clinic",Musiri,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,"Nelson, Yang and Murray Clinic",Tharangambadi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Syrup,Nelson-Davis Clinic,Bhavani,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Injection,Nelson-Manning Clinic,Mylapore,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Nelson-Moore Clinic,Nungambakkam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,Nelson-Morse Clinic,Devakottai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Newman Inc Clinic,Chennai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Capsule,"Newman, Mckee and Matthews Clinic",RS Puram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Capsule,"Newman, Wilson and Morris Clinic",Porur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,Newman-Sawyer Clinic,Ulundurpet,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Syrup,Newton and Sons Clinic,Wallajah,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Syrup,Nguyen LLC Clinic,Karaikudi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Injection,Nguyen LLC Clinic,Annur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,"Nguyen, Sanford and Richards Clinic",Coimbatore,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,"Nguyen, Walker and Howe Clinic",Dharapuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,5ml,Injection,Nguyen-Mcmahon Clinic,Tharangambadi,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,Nichols and Sons Clinic,Periyakulam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,"Nichols, Holmes and Hayes Clinic",Peelamedu,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,Nichols-Chang Clinic,Kinathukadavu,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Capsule,Nichols-Chang Clinic,Kinathukadavu,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,500mg,Injection,Nichols-Michael Clinic,Ambur,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Syrup,Nicholson LLC Clinic,Tiruvannamalai,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Syrup,"Nielsen, Patterson and Banks Clinic",Ariyamangalam,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,250mg,Tablet,Nielsen-Casey Clinic,Rasipuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Metformin,Metformin hydrochloride,650mg,Syrup,Nielsen-Casey Clinic,Rasipuram,0,4922.74,4922,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
